ScanId,Evt,Bc,ScanTs,Gate,Valid
9000412,EVT00054,B600226-1-117,10/20/2024 18:30,South,1
9000413,EVT00039,B600227-2-709,12/22/2024 2:01,G1,1
9000414,EVT00017,B600227-3-528,3/6/2025 18:17,North,1
9000415,EVT00070,B600228-1-367,11/10/2024 20:24,South,1
9000416,EVT00027,B600228-2-108,1/15/2025 2:50,G3,1
9000417,EVT00018,B600229-1-153,11/15/2024 21:40,North,1
9000418,EVT00055,B600229-2-111,10/5/2024 16:15,G1,1
9000419,EVT00031,B600229-3-580,3/31/2025 5:58,Club,1
9000420,EVT00052,B600229-4-512,12/30/2024 23:25,VIP,1
9000421,EVT00063,B600230-1-238,11/19/2024 4:48,G3,1
9000422,EVT00038,B600230-2-407,3/23/2025 1:16,G3,1
9000423,EVT00072,B600231-1-160,11/11/2024 17:17,G3,1
9000424,EVT00011,B600231-2-365,10/14/2024 14:57,South,1
9000425,EVT00071,B600233-1-512,10/15/2024 0:39,VIP,1
9000426,EVT00069,B600233-2-716,10/25/2024 7:11,VIP,1
9000427,EVT00001,B600234-1-138,1/15/2025 15:06,VIP,1
9000428,EVT00023,B600234-2-998,4/10/2025 9:34,G2,1
9000429,EVT00051,B600235-1-418,2/20/2025 14:13,VIP,1
9000430,EVT00011,B600236-1-157,10/18/2024 23:33,G2,1
9000431,EVT00062,B600237-1-554,4/19/2025 9:40,VIP,1
9000432,EVT00072,B600238-1-246,10/2/2024 0:38,North,1
9000433,EVT00002,B600238-2-714,1/8/2025 0:27,G2,1
9000434,EVT00024,B600238-3-907,12/29/2024 0:40,G3,1
9000435,EVT00010,B600240-1-903,4/11/2025 6:45,Club,1
9000436,EVT00059,B600240-2-302,12/5/2024 22:24,VIP,1
9000437,EVT00052,B600240-3-357,4/17/2025 9:30,G1,1
9000438,EVT00045,B600240-4-126,4/28/2025 7:40,South,1
9000439,EVT00052,B600241-1-802,10/22/2024 3:52,North,1
9000440,EVT00049,B600242-1-717,3/4/2025 9:23,G3,1
9000441,EVT00022,B600242-2-857,10/14/2024 4:16,South,1
9000442,EVT00066,B600243-1-705,4/24/2025 9:02,Club,1
9000443,EVT00025,B600243-2-506,4/13/2025 22:12,G1,1
9000444,EVT00068,B600244-1-991,12/28/2024 18:48,G3,1
9000445,EVT00031,B600244-2-300,11/24/2024 1:50,Club,1
9000446,EVT00080,B600245-1-367,1/24/2025 21:11,G3,1
9000447,EVT00003,B600245-2-266,3/27/2025 9:26,North,1
9000448,EVT00055,B600246-1-671,12/9/2024 2:36,G2,0
9000449,EVT00011,B600246-2-495,3/6/2025 6:34,G1,1
9000450,EVT00033,B600247-1-327,10/6/2024 10:58,Club,1
9000451,EVT00033,B600247-2-296,2/17/2025 9:18,North,1
9000452,EVT00061,B600248-1-916,2/10/2025 17:39,VIP,1
9000453,EVT00020,B600248-2-174,4/27/2025 4:59,G3,1
9000454,EVT00002,B600248-3-643,11/21/2024 4:56,Club,1
9000455,EVT00023,B600249-1-877,4/15/2025 21:37,North,1
9000456,EVT00034,B600249-2-798,1/15/2025 5:15,North,1
9000457,EVT00062,B600250-1-157,3/17/2025 22:43,South,1
9000458,EVT00073,B600251-1-956,3/31/2025 13:13,G2,1
9000459,EVT00052,B600251-2-997,10/2/2024 23:18,North,1
9000460,EVT00078,B600251-3-159,10/22/2024 8:29,South,1
9000461,EVT00054,B600252-1-860,4/1/2025 18:29,Club,1
9000462,EVT00043,B600252-2-482,12/28/2024 9:32,South,1
9000463,EVT00047,B600253-1-599,4/21/2025 7:57,G2,1
9000464,EVT00036,B600254-1-621,10/27/2024 17:05,G3,1
9000465,EVT00035,B600254-2-821,4/18/2025 11:28,VIP,1
9000466,EVT00060,B600255-1-626,3/3/2025 10:51,G2,1
9000467,EVT00028,B600255-2-947,4/3/2025 11:37,North,1
9000468,EVT00038,B600256-1-263,4/26/2025 10:34,G2,1
9000469,EVT00042,B600256-2-764,4/9/2025 6:15,North,1
9000470,EVT00059,B600256-3-676,12/2/2024 21:44,North,1
9000471,EVT00070,B600256-4-999,11/26/2024 5:02,North,1
9000472,EVT00068,B600257-1-199,10/10/2024 18:22,Club,1
9000473,EVT00041,B600257-2-602,12/20/2024 1:31,G3,1
9000474,EVT00022,B600258-1-834,2/6/2025 3:20,VIP,1
9000475,EVT00004,B600259-1-693,1/5/2025 15:32,G2,1
9000476,EVT00072,B600261-1-880,3/19/2025 2:53,G1,1
9000477,EVT00030,B600263-1-975,12/26/2024 13:42,VIP,1
9000478,EVT00029,B600264-2-605,11/5/2024 8:04,G3,1
9000479,EVT00002,B600264-3-263,3/16/2025 12:31,Club,1
9000480,EVT00016,B600264-4-790,12/6/2024 4:14,North,1
9000481,EVT00004,B600265-1-693,12/10/2024 13:09,G1,1
9000482,EVT00019,B600266-1-795,11/23/2024 19:21,North,1
9000483,EVT00035,B600266-2-502,12/29/2024 16:56,North,1
9000484,EVT00009,B600267-1-372,11/20/2024 16:31,Club,1
9000485,EVT00016,B600267-2-640,4/7/2025 11:04,G2,1
9000486,EVT00059,B600268-2-171,4/29/2025 2:45,G2,1
9000487,EVT00080,B600268-3-783,11/3/2024 9:19,North,1
9000488,EVT00043,B600269-1-652,10/26/2024 12:44,G3,1
9000489,EVT00039,B600269-3-592,3/12/2025 10:02,South,1
9000490,EVT00024,B600270-1-673,10/7/2024 11:14,Club,1
9000491,EVT00003,B600270-2-830,10/18/2024 15:14,VIP,1
9000492,EVT00058,B600271-1-853,3/14/2025 10:41,North,1
9000493,EVT00055,B600273-1-125,3/30/2025 3:40,North,1
9000494,EVT00005,B600274-1-479,10/15/2024 14:16,G1,1
9000495,EVT00066,B600274-2-147,1/23/2025 14:28,G2,1
9000496,EVT00014,B600274-3-634,12/17/2024 12:58,G2,1
9000497,EVT00036,B600275-1-698,1/1/2025 1:18,VIP,1
9000498,EVT00004,B600275-2-143,10/22/2024 15:51,G1,1
9000499,EVT00073,B600275-3-610,11/16/2024 9:55,VIP,1
9000500,EVT00021,B600276-1-993,12/11/2024 13:29,South,1
9000501,EVT00006,B600277-3-608,12/20/2024 8:23,G2,1
9000502,EVT00059,B600278-1-745,2/15/2025 1:13,VIP,1
9000503,EVT00029,B600279-1-100,10/24/2024 4:56,VIP,0
9000504,EVT00040,B600279-2-632,10/4/2024 7:59,South,1
9000505,EVT00004,B600280-1-974,4/17/2025 19:21,Club,1
9000506,EVT00002,B600281-1-734,4/26/2025 4:33,G3,1
9000507,EVT00078,B600282-1-300,4/27/2025 18:57,Club,1
9000508,EVT00050,B600283-1-486,4/20/2025 15:57,Club,1
9000509,EVT00039,B600284-1-786,11/29/2024 18:26,North,1
9000510,EVT00077,B600284-2-839,1/29/2025 22:14,G2,1
9000511,EVT00025,B600284-3-654,2/13/2025 19:54,G2,1
9000512,EVT00051,B600284-4-565,12/13/2024 1:25,Club,1
9000513,EVT00049,B600285-1-556,2/21/2025 13:08,Club,1
9000514,EVT00050,B600285-2-918,1/14/2025 2:11,G2,1
9000515,EVT00077,B600286-1-463,1/16/2025 19:21,G3,1
9000516,EVT00079,B600287-1-402,2/10/2025 5:53,G2,1
9000517,EVT00042,B600287-2-348,2/11/2025 14:56,South,1
9000518,EVT00059,B600287-3-233,12/27/2024 8:52,G2,1
9000519,EVT00073,B600287-4-687,4/18/2025 8:48,G2,1
9000520,EVT00062,B600288-1-884,12/25/2024 4:19,North,1
9000521,EVT00058,B600288-2-890,11/2/2024 21:17,North,1
9000522,EVT00069,B600288-3-883,10/21/2024 19:01,Club,1
9000523,EVT00013,B600289-1-258,12/23/2024 15:56,South,1
9000524,EVT00076,B600289-2-291,10/30/2024 20:00,G2,1
9000525,EVT00015,B600289-3-350,11/10/2024 12:22,Club,1
9000526,EVT00048,B600290-1-854,12/29/2024 16:33,South,1
9000527,EVT00041,B600290-2-601,3/4/2025 10:38,VIP,1
9000528,EVT00026,B600291-1-742,1/6/2025 7:18,VIP,1
9000529,EVT00021,B600291-3-876,12/11/2024 1:36,North,1
9000530,EVT00014,B600291-4-621,2/12/2025 18:58,G1,1
9000531,EVT00071,B600291-5-460,1/2/2025 8:55,G1,1
9000532,EVT00056,B600292-1-449,4/20/2025 9:21,G1,1
9000533,EVT00043,B600292-2-349,3/4/2025 7:14,VIP,0
9000534,EVT00075,B600292-3-266,12/31/2024 9:31,G1,1
9000535,EVT00063,B600294-1-901,2/7/2025 22:29,Club,1
9000536,EVT00021,B600295-1-999,3/24/2025 11:12,North,1
9000537,EVT00007,B600295-2-689,10/8/2024 0:15,VIP,1
9000538,EVT00056,B600296-1-839,1/12/2025 14:45,Club,1
9000539,EVT00076,B600296-2-351,1/7/2025 22:21,VIP,1
9000540,EVT00041,B600297-1-778,1/22/2025 2:16,G3,1
9000541,EVT00040,B600297-2-103,1/3/2025 10:33,North,1
9000542,EVT00036,B600297-3-696,4/6/2025 9:43,South,1
9000543,EVT00054,B600298-1-105,1/21/2025 17:42,North,1
9000544,EVT00019,B600298-2-576,3/11/2025 14:08,Club,1
9000545,EVT00072,B600299-1-756,11/3/2024 15:16,South,1
9000546,EVT00077,B600300-1-386,2/23/2025 0:27,South,1
9000547,EVT00057,B600301-1-503,12/7/2024 20:54,Club,0
9000548,EVT00034,B600301-2-956,11/27/2024 8:39,Club,1
9000549,EVT00074,B600302-1-108,2/10/2025 21:51,G3,1
9000550,EVT00067,B600302-2-349,12/5/2024 19:23,Club,1
9000551,EVT00069,B600304-1-656,10/20/2024 23:08,G1,1
9000552,EVT00005,B600305-1-825,2/26/2025 14:06,VIP,1
9000553,EVT00068,B600305-2-274,11/2/2024 10:34,South,1
9000554,EVT00061,B600306-1-776,10/31/2024 13:22,South,1
9000555,EVT00012,B600307-1-765,1/12/2025 9:06,Club,1
9000556,EVT00012,B600307-2-983,2/19/2025 12:09,G2,1
9000557,EVT00044,B600308-1-893,11/18/2024 17:29,South,1
9000558,EVT00043,B600309-1-735,2/5/2025 12:28,Club,1
9000559,EVT00016,B600309-2-672,11/9/2024 9:59,G3,1
9000560,EVT00075,B600309-3-716,2/18/2025 11:48,G1,1
9000561,EVT00035,B600310-1-115,3/13/2025 19:59,G3,1
9000562,EVT00065,B600311-1-752,4/17/2025 8:18,North,1
9000563,EVT00076,B600311-2-759,3/25/2025 18:52,South,1
9000564,EVT00038,B600312-1-777,3/10/2025 9:12,G2,1
9000565,EVT00053,B600312-2-868,1/10/2025 2:43,North,1
9000566,EVT00038,B600312-3-868,10/21/2024 1:17,G1,1
9000567,EVT00037,B600312-4-788,10/26/2024 7:47,G2,1
9000568,EVT00025,B600312-5-163,12/18/2024 6:39,G1,0
9000569,EVT00037,B600313-2-649,4/20/2025 7:39,G2,1
9000570,EVT00021,B600313-3-265,12/4/2024 6:55,Club,1
9000571,EVT00011,B600313-4-354,11/30/2024 3:15,South,1
9000572,EVT00004,B600314-1-763,2/23/2025 21:10,VIP,1
9000573,EVT00044,B600315-1-130,1/6/2025 15:43,G1,1
9000574,EVT00012,B600315-2-746,4/24/2025 4:54,G2,1
9000575,EVT00064,B600315-3-598,12/12/2024 15:35,G3,1
9000576,EVT00003,B600316-2-537,2/7/2025 11:09,Club,1
9000577,EVT00079,B600316-3-794,3/3/2025 21:44,North,1
9000578,EVT00015,B600317-1-885,1/6/2025 19:39,G2,1
9000579,EVT00022,B600318-1-731,1/27/2025 19:29,North,1
9000580,EVT00034,B600318-2-127,4/14/2025 0:22,G2,1
9000581,EVT00029,B600319-1-955,4/24/2025 3:51,Club,1
9000582,EVT00009,B600319-2-675,10/2/2024 13:11,South,1
9000583,EVT00013,B600320-1-564,11/5/2024 20:48,North,1
9000584,EVT00068,B600321-1-869,10/13/2024 7:50,Club,1
9000585,EVT00067,B600321-2-717,1/26/2025 11:02,G2,1
9000586,EVT00068,B600322-1-664,10/25/2024 16:03,VIP,1
9000587,EVT00001,B600322-2-451,12/18/2024 16:20,G2,1
9000588,EVT00063,B600323-1-864,1/3/2025 12:36,North,1
9000589,EVT00065,B600323-2-840,10/31/2024 18:32,G1,1
9000590,EVT00074,B600324-1-636,3/2/2025 7:01,South,1
9000591,EVT00052,B600325-1-311,3/29/2025 12:13,North,1
9000592,EVT00059,B600325-2-971,4/13/2025 16:49,G3,1
9000593,EVT00046,B600325-3-380,10/24/2024 2:06,North,1
9000594,EVT00043,B600326-1-746,4/9/2025 5:50,G3,1
9000595,EVT00055,B600326-2-997,3/2/2025 16:00,G2,1
9000596,EVT00016,B600326-3-196,12/6/2024 4:05,G1,1
9000597,EVT00072,B600327-1-365,10/27/2024 20:59,G1,1
9000598,EVT00047,B600328-1-380,10/28/2024 2:31,VIP,1
9000599,EVT00036,B600328-2-203,2/9/2025 9:13,G3,1
9000600,EVT00022,B600329-1-791,4/30/2025 6:45,South,1
9000601,EVT00020,B600330-1-695,10/5/2024 15:51,G3,1
9000602,EVT00057,B600330-2-667,10/19/2024 16:39,G1,1
9000603,EVT00016,B600330-3-714,12/16/2024 4:58,G1,1
9000604,EVT00006,B600331-1-167,1/23/2025 13:06,G1,1
9000605,EVT00045,B600331-2-550,1/11/2025 18:08,G3,1
9000606,EVT00021,B600332-1-809,4/2/2025 13:41,G1,1
9000607,EVT00016,B600333-1-889,12/26/2024 17:32,South,1
9000608,EVT00046,B600333-2-909,10/7/2024 22:53,North,1
9000609,EVT00038,B600333-3-736,1/4/2025 16:51,Club,1
9000610,EVT00054,B600334-1-575,2/10/2025 17:03,North,1
9000611,EVT00027,B600334-2-771,2/26/2025 5:10,G2,1
9000612,EVT00060,B600335-1-728,4/30/2025 14:30,G1,1
9000613,EVT00009,B600335-3-599,11/9/2024 6:49,G3,1
9000614,EVT00048,B600336-1-630,4/4/2025 18:41,G3,0
9000615,EVT00045,B600336-2-810,12/16/2024 17:46,Club,1
9000616,EVT00071,B600337-1-100,11/4/2024 21:34,Club,1
9000617,EVT00029,B600338-1-480,1/14/2025 16:02,G3,1
9000618,EVT00022,B600339-1-708,2/20/2025 20:52,G2,1
9000619,EVT00076,B600339-2-589,12/18/2024 9:08,G1,1
9000620,EVT00070,B600339-4-858,12/10/2024 17:52,G1,1
9000621,EVT00016,B600340-1-370,10/11/2024 2:45,Club,1
9000622,EVT00011,B600340-2-887,3/17/2025 8:10,South,1
9000623,EVT00073,B600340-3-260,10/4/2024 16:30,G2,1
9000624,EVT00040,B600340-4-906,1/27/2025 6:33,G2,1
9000625,EVT00032,B600341-1-283,4/25/2025 5:39,South,1
9000626,EVT00027,B600341-2-527,11/30/2024 6:41,G1,1
9000627,EVT00026,B600342-2-216,10/16/2024 12:25,Club,1
9000628,EVT00080,B600342-3-574,4/9/2025 16:20,North,1
9000629,EVT00067,B600342-4-774,10/16/2024 19:35,Club,1
9000630,EVT00049,B600343-1-890,12/3/2024 12:22,G2,1
9000631,EVT00056,B600343-2-893,4/10/2025 0:56,VIP,1
9000632,EVT00035,B600344-1-385,12/17/2024 15:33,G1,1
9000633,EVT00002,B600344-2-823,2/28/2025 18:31,South,1
9000634,EVT00020,B600344-3-169,12/15/2024 15:32,G3,1
9000635,EVT00001,B600345-1-215,1/6/2025 5:35,G3,1
9000636,EVT00060,B600345-2-587,3/12/2025 14:01,VIP,1
9000637,EVT00034,B600345-3-824,2/24/2025 12:11,North,1
9000638,EVT00039,B600346-1-323,2/13/2025 23:53,Club,1
9000639,EVT00017,B600347-1-409,12/5/2024 19:47,G1,1
9000640,EVT00023,B600347-2-945,4/24/2025 16:13,North,1
9000641,EVT00057,B600348-2-575,11/26/2024 19:15,G1,1
9000642,EVT00063,B600350-1-150,3/13/2025 11:00,VIP,1
9000643,EVT00010,B600350-2-377,12/1/2024 6:25,G3,1
9000644,EVT00030,B600350-3-232,4/3/2025 19:18,South,1
9000645,EVT00039,B600351-1-544,1/12/2025 2:32,Club,1
9000646,EVT00007,B600351-2-276,10/2/2024 0:47,VIP,1
9000647,EVT00003,B600352-1-960,2/27/2025 19:50,G2,1
9000648,EVT00022,B600353-1-368,1/3/2025 16:12,G3,1
9000649,EVT00035,B600353-2-658,4/12/2025 8:01,Club,1
9000650,EVT00005,B600354-1-871,12/29/2024 10:40,VIP,1
9000651,EVT00070,B600354-2-205,10/23/2024 15:59,G3,1
9000652,EVT00065,B600354-3-146,2/7/2025 10:00,G2,1
9000653,EVT00024,B600354-4-225,10/5/2024 7:57,G3,1
9000654,EVT00039,B600355-1-270,12/13/2024 23:41,G2,1
9000655,EVT00040,B600355-2-913,1/2/2025 5:23,South,1
9000656,EVT00024,B600355-3-983,2/10/2025 17:10,G2,1
9000657,EVT00060,B600355-4-820,2/15/2025 8:54,G3,1
9000658,EVT00017,B600355-5-713,2/1/2025 5:07,G2,1
9000659,EVT00058,B600355-6-550,1/9/2025 23:53,Club,1
9000660,EVT00047,B600356-1-795,3/3/2025 10:27,North,1
9000661,EVT00024,B600356-2-584,4/3/2025 14:29,G2,1
9000662,EVT00017,B600356-3-212,10/9/2024 12:22,South,1
9000663,EVT00005,B600357-1-558,4/28/2025 17:11,North,1
9000664,EVT00080,B600357-2-152,11/16/2024 2:21,G3,1
9000665,EVT00009,B600358-1-996,4/28/2025 6:15,North,1
9000666,EVT00055,B600358-2-974,3/20/2025 9:17,North,1
9000667,EVT00074,B600359-1-947,3/29/2025 11:48,G2,1
9000668,EVT00062,B600359-2-961,2/26/2025 13:28,South,1
9000669,EVT00015,B600360-1-297,10/30/2024 3:38,G3,1
9000670,EVT00074,B600360-2-490,4/1/2025 0:38,G3,1
9000671,EVT00044,B600361-1-555,4/16/2025 11:40,Club,1
9000672,EVT00073,B600361-2-179,2/21/2025 1:18,North,1
9000673,EVT00040,B600361-3-247,11/22/2024 15:19,VIP,1
9000674,EVT00060,B600361-4-540,2/11/2025 10:25,North,1
9000675,EVT00055,B600362-1-592,12/3/2024 3:27,North,1
9000676,EVT00059,B600362-2-241,1/23/2025 14:06,G2,1
9000677,EVT00024,B600363-1-393,3/16/2025 7:36,VIP,1
9000678,EVT00006,B600364-1-983,4/13/2025 21:17,G2,1
9000679,EVT00020,B600364-2-935,12/8/2024 6:00,G1,1
9000680,EVT00029,B600365-1-573,2/16/2025 13:20,Club,1
9000681,EVT00011,B600366-1-766,10/18/2024 11:55,North,1
9000682,EVT00034,B600366-2-993,4/28/2025 16:02,G3,1
9000683,EVT00041,B600366-4-509,4/27/2025 23:36,G3,1
9000684,EVT00068,B600367-1-648,3/6/2025 17:20,South,1
9000685,EVT00011,B600367-2-644,2/7/2025 12:17,G1,1
9000686,EVT00014,B600367-3-827,4/4/2025 5:24,South,1
9000687,EVT00074,B600367-4-623,3/31/2025 5:50,Club,1
9000688,EVT00061,B600368-1-673,11/8/2024 16:08,G2,1
9000689,EVT00067,B600369-2-908,1/10/2025 22:03,North,1
9000690,EVT00025,B600369-3-755,1/6/2025 9:01,Club,1
9000691,EVT00073,B600370-1-128,10/25/2024 16:55,G1,1
9000692,EVT00015,B600370-2-551,10/28/2024 23:26,South,1
9000693,EVT00075,B600371-1-125,2/8/2025 20:33,G1,1
9000694,EVT00079,B600371-2-726,12/3/2024 12:01,South,1
9000695,EVT00004,B600371-3-529,2/28/2025 3:52,G2,1
9000696,EVT00075,B600372-1-615,2/17/2025 22:01,South,1
9000697,EVT00070,B600373-1-714,1/8/2025 6:52,VIP,1
9000698,EVT00039,B600373-2-681,1/31/2025 6:34,G1,1
9000699,EVT00079,B600373-3-506,1/30/2025 13:11,South,1
9000700,EVT00029,B600374-1-699,2/4/2025 23:17,G2,1
9000701,EVT00029,B600374-2-883,10/23/2024 15:39,Club,1
9000702,EVT00020,B600374-3-417,12/25/2024 13:24,VIP,1
9000703,EVT00014,B600375-1-178,10/15/2024 10:20,North,1
9000704,EVT00033,B600375-2-267,12/28/2024 4:39,Club,1
9000705,EVT00067,B600376-1-707,4/29/2025 11:44,G2,1
9000706,EVT00062,B600376-2-215,3/14/2025 22:34,North,1
9000707,EVT00061,B600376-3-524,2/22/2025 3:03,G2,1
9000708,EVT00034,B600377-1-421,2/28/2025 22:31,Club,1
9000709,EVT00031,B600377-2-720,1/4/2025 17:17,Club,1
9000710,EVT00015,B600378-2-112,1/25/2025 19:46,North,1
9000711,EVT00001,B600378-3-388,2/16/2025 13:32,G2,1
9000712,EVT00030,B600379-1-352,12/3/2024 3:29,G2,1
9000713,EVT00023,B600379-2-647,1/14/2025 19:00,North,1
9000714,EVT00071,B600379-3-782,12/9/2024 18:51,Club,1
9000715,EVT00020,B600380-1-167,11/13/2024 4:25,G1,1
9000716,EVT00058,B600381-2-315,1/16/2025 13:17,G3,1
9000717,EVT00026,B600382-1-420,2/21/2025 14:00,G1,1
9000718,EVT00016,B600382-2-494,1/27/2025 5:40,G2,1
9000719,EVT00040,B600382-3-144,12/23/2024 4:17,VIP,1
9000720,EVT00055,B600383-1-404,1/14/2025 6:05,Club,1
9000721,EVT00035,B600383-2-814,10/31/2024 8:37,VIP,1
9000722,EVT00027,B600384-1-766,1/23/2025 3:45,Club,1
9000723,EVT00067,B600384-3-902,4/14/2025 11:49,VIP,1
9000724,EVT00004,B600385-1-804,10/7/2024 12:49,G3,1
9000725,EVT00050,B600385-2-905,2/7/2025 20:54,G1,1
9000726,EVT00033,B600385-3-786,1/11/2025 18:39,G1,1
9000727,EVT00032,B600386-1-657,3/10/2025 2:45,VIP,1
9000728,EVT00023,B600386-2-226,4/19/2025 20:52,North,1
9000729,EVT00063,B600387-1-315,10/31/2024 11:57,VIP,1
9000730,EVT00013,B600388-1-496,11/27/2024 0:38,VIP,1
9000731,EVT00046,B600389-1-206,12/9/2024 5:58,South,1
9000732,EVT00040,B600389-2-810,4/21/2025 8:16,North,1
9000733,EVT00063,B600390-1-856,11/13/2024 19:14,VIP,1
9000734,EVT00013,B600390-2-715,11/5/2024 12:34,VIP,1
9000735,EVT00016,B600391-1-191,2/25/2025 5:10,North,1
9000736,EVT00001,B600392-1-925,10/31/2024 3:55,G2,1
9000737,EVT00059,B600393-1-916,1/17/2025 2:15,G2,1
9000738,EVT00058,B600394-1-781,1/4/2025 10:41,G1,1
9000739,EVT00015,B600395-1-857,4/16/2025 14:27,Club,1
9000740,EVT00068,B600395-2-211,12/21/2024 13:32,Club,1
9000741,EVT00070,B600395-3-940,10/23/2024 13:09,G3,1
9000742,EVT00042,B600395-4-708,12/23/2024 22:04,VIP,1
9000743,EVT00079,B600395-5-229,11/23/2024 5:05,Club,1
9000744,EVT00048,B600396-1-582,11/20/2024 11:13,North,1
9000745,EVT00009,B600396-2-279,10/11/2024 18:23,South,1
9000746,EVT00062,B600397-1-990,3/12/2025 21:23,G1,1
9000747,EVT00019,B600398-1-560,10/9/2024 14:22,G1,0
9000748,EVT00057,B600398-2-354,2/7/2025 21:31,G1,1
9000749,EVT00009,B600399-1-278,11/20/2024 12:56,G2,1
9000750,EVT00042,B600399-2-950,12/10/2024 6:42,VIP,1
9000751,EVT00015,B600399-3-110,3/20/2025 3:48,South,1
9000752,EVT00050,B600399-4-777,1/11/2025 4:42,South,1
9000753,EVT00038,B600400-1-394,3/22/2025 1:10,G3,1
9000754,EVT00041,B600400-2-328,2/23/2025 14:23,North,1
9000755,EVT00002,B600400-3-380,1/18/2025 20:18,G1,1
9000756,EVT00062,B600401-1-891,4/24/2025 12:39,North,1
9000757,EVT00048,B600402-1-331,11/21/2024 4:26,North,1
9000758,EVT00029,B600402-2-259,1/7/2025 9:26,North,1
9000759,EVT00030,B600403-1-544,11/13/2024 5:09,Club,1
9000760,EVT00054,B600403-2-361,11/7/2024 16:49,Club,1
9000761,EVT00029,B600404-1-819,10/25/2024 6:44,G1,1
9000762,EVT00011,B600404-2-652,4/18/2025 22:58,North,1
9000763,EVT00042,B600404-3-164,11/22/2024 20:43,VIP,1
9000764,EVT00076,B600405-1-546,10/3/2024 6:07,South,1
9000765,EVT00076,B600405-2-912,4/22/2025 6:14,G1,1
9000766,EVT00072,B600406-1-447,11/22/2024 22:19,VIP,1
9000767,EVT00046,B600406-2-950,1/13/2025 12:55,Club,1
9000768,EVT00036,B600407-1-842,3/2/2025 17:01,VIP,1
9000769,EVT00067,B600407-2-210,11/17/2024 21:23,North,1
9000770,EVT00006,B600408-1-986,10/26/2024 6:36,Club,1
9000771,EVT00025,B600408-2-177,10/8/2024 12:41,North,0
9000772,EVT00012,B600408-3-909,11/29/2024 0:21,G1,1
9000773,EVT00049,B600408-4-453,11/30/2024 0:53,Club,1
9000774,EVT00001,B600409-1-624,1/7/2025 8:45,G3,1
9000775,EVT00074,B600410-1-108,11/4/2024 13:45,VIP,1
9000776,EVT00021,B600411-1-632,2/25/2025 22:52,G2,1
9000777,EVT00040,B600411-2-101,11/30/2024 12:50,G3,1
9000778,EVT00053,B600412-1-778,11/7/2024 7:35,G3,1
9000779,EVT00042,B600412-2-664,10/10/2024 5:07,G2,1
9000780,EVT00014,B600413-1-773,10/16/2024 7:17,G2,1
9000781,EVT00068,B600413-2-722,10/3/2024 11:02,Club,1
9000782,EVT00042,B600415-1-354,3/10/2025 7:42,Club,1
9000783,EVT00071,B600416-1-864,10/21/2024 1:48,North,1
9000784,EVT00040,B600416-2-198,1/20/2025 6:49,G1,1
9000785,EVT00036,B600417-1-992,11/26/2024 6:09,G1,1
9000786,EVT00021,B600417-2-462,10/6/2024 9:35,North,1
9000787,EVT00072,B600418-1-570,12/18/2024 2:08,G2,1
9000788,EVT00069,B600419-1-760,1/22/2025 19:50,VIP,1
9000789,EVT00079,B600419-2-168,4/4/2025 23:57,North,1
9000790,EVT00026,B600419-3-356,1/3/2025 21:32,G3,1
9000791,EVT00073,B600420-1-218,10/19/2024 8:58,North,1
9000792,EVT00020,B600420-2-235,3/6/2025 0:47,North,1
9000793,EVT00013,B600421-1-429,4/14/2025 18:46,North,1
9000794,EVT00023,B600421-2-788,12/3/2024 6:38,South,1
9000795,EVT00031,B600421-3-717,3/30/2025 6:55,South,1
9000796,EVT00077,B600422-1-283,4/17/2025 3:09,South,1
9000797,EVT00078,B600422-2-387,2/3/2025 12:20,G2,1
9000798,EVT00036,B600423-1-617,1/16/2025 18:17,North,1
9000799,EVT00033,B600424-1-925,4/21/2025 10:33,Club,1
9000800,EVT00016,B600425-1-386,10/3/2024 14:00,G3,1
9000801,EVT00020,B600425-2-192,3/11/2025 14:02,North,1
9000802,EVT00069,B600425-3-790,10/25/2024 13:52,VIP,1
9000803,EVT00004,B600426-1-783,3/6/2025 10:50,G1,1
9000804,EVT00080,B600427-1-685,11/25/2024 2:37,North,1
9000805,EVT00004,B600427-3-117,10/18/2024 14:08,North,1
9000806,EVT00063,B600428-1-549,3/12/2025 1:11,Club,1
9000807,EVT00031,B600429-1-149,1/3/2025 10:48,VIP,1
9000808,EVT00058,B600430-1-182,2/10/2025 22:31,VIP,1
9000809,EVT00047,B600431-1-906,3/7/2025 14:01,South,1
9000810,EVT00023,B600431-2-246,10/22/2024 12:58,G1,1
9000811,EVT00066,B600431-3-620,12/21/2024 10:47,South,1
9000812,EVT00011,B600431-4-338,11/19/2024 5:53,G3,1
9000813,EVT00030,B600431-5-373,11/7/2024 15:32,G3,1
9000814,EVT00019,B600432-1-345,12/2/2024 18:09,G1,1
9000815,EVT00039,B600433-1-789,11/12/2024 3:32,Club,1
9000816,EVT00037,B600433-3-463,1/10/2025 2:47,Club,1
9000817,EVT00080,B600433-4-493,11/29/2024 13:20,Club,1
9000818,EVT00073,B600434-1-426,4/17/2025 10:27,Club,1
9000819,EVT00013,B600435-1-255,10/11/2024 2:14,Club,1
9000820,EVT00069,B600436-1-112,11/30/2024 14:08,G2,1
9000821,EVT00067,B600437-1-912,2/3/2025 19:49,G1,1
9000822,EVT00006,B600438-1-754,3/23/2025 5:46,G1,1
9000823,EVT00003,B600439-1-371,3/26/2025 20:35,G1,1
9000824,EVT00005,B600440-1-158,11/24/2024 7:50,G3,1
